35.183.185.172 - - [12/Apr/2019:04:10:11 +0800] "HEAD http://mayubin.xyz/ HTTP/1.1" 200 205 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"[CVLt0T0a304]
35.183.185.172 - - [12/Apr/2019:04:10:16 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 15889 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"[CLt0T0a0]
35.183.185.172 - - [12/Apr/2019:04:10:16 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 1640 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"[CLt0T0a0]
35.183.185.172 - - [12/Apr/2019:04:10:16 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 11871 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"[CLt0T0a0]
35.183.185.172 - - [12/Apr/2019:04:10:17 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 7652 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"[CLt0T0a0]
35.183.185.172 - - [12/Apr/2019:04:10:17 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 871 "-" "CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)"[CLt0T0a0]
66.249.70.10 - - [12/Apr/2019:06:39:27 +0800] "GET http://mayubin.xyz/robots.txt HTTP/1.1" 404 652 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[Lt201T0a0]
66.249.70.10 - - [12/Apr/2019:06:39:27 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2496 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:39:30 +0800] "GET http://mayubin.xyz/css/custom.css HTTP/1.1" 200 258 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:39:31 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.theme.default.css HTTP/1.1" 200 820 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:39:31 +0800] "GET http://mayubin.xyz/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 23880 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:39:31 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.carousel.css HTTP/1.1" 200 1646 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:39:32 +0800] "GET http://mayubin.xyz/vendor/jquery/jquery.min.js HTTP/1.1" 200 30820 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:39:33 +0800] "GET http://mayubin.xyz/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 7361 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt201T0a304]
66.249.70.10 - - [12/Apr/2019:06:39:33 +0800] "GET http://mayubin.xyz/css/style.default.css HTTP/1.1" 200 8874 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:39:33 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 15889 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:39:34 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7740 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:39:34 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 11871 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:39:35 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 1640 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:39:35 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 7652 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:39:36 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 871 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:40:25 +0800] "GET http://mayubin.xyz/about.html HTTP/1.1" 200 2788 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt201T0a304]
66.249.70.12 - - [12/Apr/2019:06:41:14 +0800] "GET http://mayubin.xyz/index.html HTTP/1.1" 200 2496 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt201T0a304]
66.249.70.12 - - [12/Apr/2019:06:41:17 +0800] "GET http://mayubin.xyz/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 7361 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:17 +0800] "GET http://mayubin.xyz/css/custom.css HTTP/1.1" 200 258 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.12 - - [12/Apr/2019:06:41:18 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.carousel.css HTTP/1.1" 200 1646 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:41:18 +0800] "GET http://mayubin.xyz/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 23880 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:41:19 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.theme.default.css HTTP/1.1" 200 820 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:19 +0800] "GET http://mayubin.xyz/css/style.default.css HTTP/1.1" 200 8874 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:20 +0800] "GET http://mayubin.xyz/vendor/jquery/jquery.min.js HTTP/1.1" 200 30820 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt401T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:20 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7740 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:20 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 15889 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:21 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 1640 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:21 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 11871 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:22 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 7652 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.8 - - [12/Apr/2019:06:41:22 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 871 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt0T0a304]
66.249.70.10 - - [12/Apr/2019:06:42:19 +0800] "GET http://mayubin.xyz/detail.html HTTP/1.1" 200 2561 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt200T0a304]
66.249.70.10 - - [12/Apr/2019:06:44:49 +0800] "GET http://mayubin.xyz/contact.html HTTP/1.1" 200 2516 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"[CVLt201T0a304]
61.151.207.252 - - [12/Apr/2019:12:50:26 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[CVt100T0a304]
58.246.221.161 - - [12/Apr/2019:12:50:26 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[Ct0T0a0]
61.129.8.199 - - [12/Apr/2019:12:50:26 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[Ct200T0a0]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 23875 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/css/style.default.css HTTP/1.1" 200 8869 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.carousel.css HTTP/1.1" 200 1641 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 7356 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.theme.default.css HTTP/1.1" 200 815 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/css/custom.css HTTP/1.1" 200 253 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/img/portfolio/ipad-air-2.jpg HTTP/1.1" 200 22893 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/img/portfolio/business-card.jpg HTTP/1.1" 200 21011 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 7647 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 11866 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 1635 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/img/portfolio/gravity-paper.jpg HTTP/1.1" 200 37508 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt200T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:27 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7735 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt401T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:28 +0800] "GET http://mayubin.xyz/img/portfolio/envelope-brand.jpg HTTP/1.1" 200 34534 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt902T0a304]
61.129.8.199 - - [12/Apr/2019:12:50:29 +0800] "GET http://mayubin.xyz/img/portfolio/business-card-26.jpg HTTP/1.1" 200 57397 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt1540T0a304]
